X1	X2	year_date	letter_id	folio_or_catalogue
1927	1949	1665	L5735	F121
1927	1949	1665	L5736	F121
1917	1949	1665	L5737	F135
2004	1949	1665	L5738	F135
1964	1949	1665	L5739	F135
1978	1453	1665	L5740	F138
1978	1453	1665	L5741	F138
2030	8303	1665	L5742	F121
2030	1949	1665	L5743	F121
2050	1453	1665	L5744	F90
2051	933	1665	L5745	F146
2052	933	1665	L5746	F146
1903	1949	1665	L5747	F23
1952	1453	1665	L5748	F138
1978	1453	1665	L5749	F138
1978	2011	1665	L5750	F138
1978	1453	1665	L5750	F138
1903	1949	1665	L5751	F23
1978	2011	1665	L5752	F138
2051	933	1665	L5753	F146
1978	1453	1665	L5754	F138
1917	1949	1665	L5755	F135
1903	1949	1665	L5756	F23
2022	933	1665	L5757	F146
2053	933	1665	L5758	F110
1793	933	1665	L5759	F120
2054	8303	1665	L5760	F23
1986	1949	1665	L5761	F135
1986	1949	1665	L5762	F135
1526	8303	1665	L5763	F22
1978	1453	1665	L5764	F138
1986	1949	1665	L5765	F135
1986	1949	1665	L5766	F135
1453	1978	1665	L5767	F138
1716	1885	1665	L5768	NA
754	1949	1665	L5769	F23
1453	1978	1665	L5770	F138
1716	1885	1665	L5771	NA
1453	1978	1665	L5772	F138
933	2142	1666	L5773	F146
2055	933	1666	L5774	F146
1927	1949	1666	L5775	F121
2056	8303	1666	L5776	F22
1903	8303	1666	L5777	F22
1903	8303	1666	L5778	F22
1927	1949	1666	L5779	F121
2057	933	1666	L5780	F115
2056	1949	1666	L5781	F22
2003	933	1666	L5782	F110
1927	1949	1666	L5783	F121
2056	1949	1666	L5784	F22
1927	1949	1666	L5785	F121
2056	8303	1666	L5786	F22
1917	1949	1666	L5787	F135
1917	1949	1666	L5788	F135
1917	1949	1666	L5789	F135
1917	1949	1666	L5790	F135
2056	8303	1666	L5791	F22
1986	1949	1666	L5792	F135
1986	1949	1666	L5793	F135
2056	8303	1666	L5794	F22
1903	8303	1666	L5795	F22
1903	8311	1666	L5796	F22
1927	1949	1666	L5797	F121
1917	1949	1666	L5798	F23
2007	1949	1666	L5799	F135
1917	1949	1666	L5800	F135
1917	1949	1666	L5801	F135
1917	1949	1666	L5802	F135
1917	1949	1666	L5803	F135
1986	1949	1666	L5804	F24
1986	1949	1666	L5805	F135
834	1949	1666	L5806	F121
834	1949	1666	L5807	F121
2030	1949	1666	L5808	F121
2030	8303	1666	L5809	F121
2056	1949	1666	L5810	F22
2058	2260	1666	L5811	F96
2059	1949	1666	L5812	F23
1526	1949	1666	L5813	F23
2059	8312	1666	L5814	F23
2060	933	1666	L5815	F120
2026	1949	1666	L5816	F23
1917	1949	1666	L5817	F135
433	2227	1666	L5818	F137
1917	1949	1666	L5819	F135
1979	7634	1666	L5820	F150
834	1949	1666	L5821	F121
834	1949	1666	L5822	F121
1978	1453	1666	L5823	F138
1986	1949	1666	L5824	F135
2061	8303	1666	L5825	F22
2062	1949	1666	L5826	F121
1959	1949	1666	L5827	F121
2063	8313	1666	L5828	F135
1746	1885	1666	L5829	NA
2063	8314	1666	L5830	F135
760	1885	1666	L5831	NA
2064	2260	1666	L5832	F28
2065	1949	1666	L5833	F22
1927	1949	1666	L5834	F121
1917	1949	1666	L5835	F135
1767	933	1666	L5836	F146
2061	8303	1666	L5837	F23
1917	1949	1666	L5838	F135
471	1949	1666	L5839	F146
1986	1949	1666	L5840	F23
2026	1949	1666	L5841	F23
2066	8315	1666	L5842	F23
1927	1949	1666	L5843	F121
2067	8316	1666	L5844	F135
2068	8317	1666	L5845	F146
1986	1949	1666	L5846	F135
1986	1949	1666	L5847	F135
2069	1949	1666	L5848	F22
1767	933	1666	L5849	F146
2070	8303	1666	L5850	F22
1880	8067	1666	L5851	NA
2071	8303	1666	L5850	F22
2072	8318	1666	L5852	F23
1903	8303	1666	L5853	F22
1896	1453	1666	L5854	F90
1927	1949	1666	L5855	F121
2073	8314	1666	L5856	F135
1917	1949	1666	L5857	F135
1917	1949	1666	L5858	F135
1986	1949	1666	L5859	F23
1746	1885	1666	L5860	NA
2047	1949	1666	L5861	F121
2047	1949	1666	L5862	F121
1927	1949	1666	L5863	F121
1927	1949	1666	L5864	F121
2035	1806	1666	L5865	F103
2035	1806	1666	L5866	F103
1927	1949	1666	L5867	F121
1927	1949	1666	L5868	F121
834	1949	1666	L5869	F121
834	1949	1666	L5870	F121
2008	8272	1666	L5871	F120
2047	1949	1666	L5872	F121
2047	1949	1666	L5873	F121
1927	1949	1666	L5874	F121
1927	1949	1666	L5875	F121
1986	1949	1666	L5876	F23
1986	1949	1666	L5877	F135
1986	1949	1666	L5878	F135
2074	8319	1666	L5879	F56
663	1885	1666	L5880	NA
2075	1949	1666	L5881	F23
754	1949	1666	L5882	F121
2076	1453	1666	L5883	F90
2054	1949	1666	L5884	F23
2077	1885	1666	L5885	NA
1805	1453	1666	L5886	F90
754	1949	1666	L5887	F121
433	2227	1666	L5888	F137
1979	7634	1666	L5889	F142
2078	933	1666	L5890	F120
2026	1949	1666	L5891	F121
2026	1949	1666	L5892	F121
2079	933	1666	L5893	F120
1805	1453	1666	L5894	F129
2080	1453	1666	L5895	F90
834	1949	1666	L5896	F121
834	1949	1666	L5897	F121
2043	1949	1666	L5898	F135
2043	1949	1666	L5899	F135
2026	1949	1666	L5900	F121
2026	1949	1666	L5901	F121
471	1949	1666	L5902	F146
2005	933	1666	L5903	F120
931	1746	1666	L5904	F112
1917	1949	1666	L5905	F135
1917	1949	1666	L5906	F135
1917	1949	1666	L5907	F135
1917	1949	1666	L5908	F135
1979	7634	1666	L5909	F142
2081	933	1666	L5910	F120
1917	1949	1666	L5911	F135
2082	933	1666	L5912	F120
2083	8272	1666	L5913	F125
2084	8318	1666	L5914	F23
1979	7634	1666	L5915	F142
2025	8303	1666	L5916	F22
2085	933	1666	L5917	F120
663	1885	1666	L5918	NA
2086	7634	1666	L5919	F1
1964	1949	1666	L5920	F135
2085	933	1666	L5921	F120
2087	8320	1666	L5922	F96
1917	1949	1666	L5923	F135
1917	1949	1666	L5924	F135
1896	1453	1666	L5925	F90
2088	8299	1666	L5926	F135
1608	1453	1666	L5927	F90
2056	8303	1666	L5928	F22
2079	933	1666	L5929	F120
1979	7634	1666	L5930	F142
754	1949	1666	L5931	F121
754	1949	1666	L5932	F121
1917	1949	1666	L5933	F135
1986	1949	1666	L5934	F135
2089	933	1666	L5935	F120
1939	7634	1666	L5936	F56
2056	1949	1666	L5937	F22
1979	7634	1666	L5938	F142
1986	1949	1666	L5939	F135
1979	7634	1666	L5940	F142
1979	7634	1666	L5941	F142
1917	1949	1666	L5942	F135
931	1746	1666	L5943	F112
2076	1453	1666	L5944	F90
2090	8321	1666	L5945	F115
1979	7634	1666	L5946	F142
2004	1949	1666	L5947	F135
1917	1949	1666	L5948	F135
1964	1949	1666	L5949	F135
2091	8299	1666	L5950	F121
2092	1785	1667	L5951	F146
1979	7634	1667	L5952	F142
1949	933	1667	L5953	F146
1939	7634	1667	L5954	F56
2093	1453	1667	L5955	F90
2094	933	1667	L5956	F115
1917	1949	1667	L5957	F135
2095	933	1667	L5958	F96
2022	1949	1667	L5959	F121
1979	7634	1667	L5960	F142
1917	1949	1667	L5961	F135
471	1949	1667	L5962	F146
2096	7634	1667	L5963	F142
834	1949	1667	L5964	F121
834	1949	1667	L5965	F121
471	1949	1667	L5966	F146
2097	933	1667	L5967	F120
2043	1949	1667	L5968	F135
2053	933	1667	L5969	F120
2098	933	1667	L5970	F120
1979	7634	1667	L5971	F142
471	1949	1667	L5972	F146
2099	1453	1667	L5973	F90
1978	1453	1667	L5974	F56
2043	1949	1667	L5975	F135
1979	7634	1667	L5976	F142
1939	933	1667	L5977	F120
2034	8092	1667	L5978	F146
1911	2267	1667	L5979	F70
2100	2463	1667	L5980	F115
2101	2260	1667	L5981	F96
1979	7634	1667	L5982	F142
471	1949	1667	L5983	F146
2060	933	1667	L5984	F120
1979	7634	1667	L5985	F142
1457	933	1667	L5986	F146
2102	933	1667	L5987	F120
1979	7634	1667	L5988	F142
2047	1949	1667	L5989	F121
2047	1949	1667	L5990	F121
1979	7634	1667	L5991	F142
2060	933	1667	L5992	F120
1986	1949	1667	L5993	F135
1986	1949	1667	L5994	F135
1927	1949	1667	L5995	F121
2083	8272	1667	L5996	F125
1979	7634	1667	L5997	F142
931	1746	1667	L5998	F112
834	1949	1667	L5999	F121
834	1949	1667	L6000	F121
2103	1453	1667	L6001	F90
2104	1949	1667	L6002	F121
2104	1949	1667	L6003	F121
1979	7634	1667	L6004	F142
2047	1949	1667	L6005	F121
1927	1949	1667	L6006	F121
2049	933	1667	L6007	F120
1986	1949	1667	L6008	F135
1927	1949	1667	L6009	F121
1979	7634	1667	L6010	F142
1986	1949	1667	L6011	F135
1986	1949	1667	L6012	F135
1793	933	1667	L6013	F120
1979	7634	1667	L6014	F142
2105	2117	1667	L6015	F151
2105	2117	1667	L6016	F151
2047	1949	1667	L6017	F121
1927	1949	1667	L6018	F121
433	2227	1667	L6019	F137
2106	1785	1667	L6020	F115
2107	933	1667	L6021	F120
2107	933	1667	L6022	F120
2108	933	1667	L6023	F120
1927	1949	1667	L6024	F121
1927	1949	1667	L6025	F121
2107	933	1667	L6026	F120
2107	933	1667	L6027	F120
1978	1453	1667	L6028	F56
1979	7634	1667	L6029	F142
931	1746	1667	L6030	F112
1767	933	1667	L6031	F146
1767	933	1667	L6032	F146
1979	7634	1667	L6033	F142
1917	1949	1667	L6034	F135
1772	1806	1667	L6035	F116
2109	8322	1667	L6036	F121
2110	933	1667	L6037	F120
2111	933	1667	L6038	F120
2112	933	1667	L6038	F120
1772	1806	1667	L6039	F116
1896	1453	1667	L6040	F90
2113	1949	1667	L6041	F121
2113	1949	1667	L6042	F121
2080	1453	1667	L6043	F90
1917	1949	1667	L6044	F135
1917	1949	1667	L6045	F135
1917	1949	1667	L6046	F135
1917	1949	1667	L6047	F135
2047	1949	1667	L6048	F121
2047	1949	1667	L6049	F121
931	1746	1667	L6050	NA
1917	1949	1667	L6051	F135
1917	1949	1667	L6052	F135
1986	1949	1667	L6053	F135
1986	1949	1667	L6054	F135
1917	1949	1667	L6055	F135
1917	1949	1667	L6056	F135
2114	1453	1667	L6057	F90
1979	7634	1667	L6058	F142
2115	8323	1667	L6059	F1
2116	933	1667	L6060	F120
1979	7634	1667	L6061	F142
1342	1949	1667	L6062	F121
1342	1949	1667	L6063	F121
2083	8272	1667	L6064	F125
2060	933	1667	L6065	F120
2049	933	1667	L6066	F120
933	2060	1667	L6067	F146
1979	7634	1667	L6068	F142
471	933	1667	L6069	F146
2117	2105	1667	L6070	F152
2118	6996	1667	L6071	F1
754	1949	1667	L6072	F121
754	1949	1667	L6073	F121
2060	933	1667	L6074	F120
2119	933	1667	L6075	F120
1793	933	1667	L6076	F120
1917	1949	1667	L6077	F135
1917	1949	1667	L6078	F135
1917	1949	1667	L6079	F135
1917	1949	1667	L6080	F135
2120	2524	1667	L6081	F64
2121	933	1667	L6082	F120
931	1746	1667	L6083	F112
2115	2117	1667	L6084	F153
1896	1453	1667	L6085	F73
2122	933	1667	L6086	F120
1986	1949	1667	L6087	F135
1986	1949	1667	L6088	F135
2123	1453	1667	L6089	F90
1917	1949	1667	L6090	F135
931	1746	1667	L6091	F112
834	1949	1667	L6092	F121
2124	1949	1667	L6093	F23
2125	933	1667	L6094	F120
931	1746	1667	L6095	F112
2083	8272	1667	L6096	F125
931	1746	1667	L6097	F112
1917	1949	1667	L6098	F135
2004	1949	1667	L6099	F135
1805	1453	1667	L6100	F90
931	1746	1667	L6101	F112
1917	1949	1667	L6102	F135
1917	1949	1667	L6103	F135
1964	1949	1667	L6104	F135
2102	933	1667	L6105	F120
931	1746	1667	L6106	F112
1987	933	1667	L6107	F120
1917	1949	1667	L6108	F135
1917	1949	1667	L6109	F135
931	1746	1667	L6110	F112
2126	8067	1667	L6111	NA
2077	1885	1667	L6112	NA
2105	2117	1667	L6113	F151
2105	2117	1667	L6114	F151
2127	1453	1667	L6115	F90
2128	933	1667	L6116	F146
2083	8272	1667	L6117	F125
2129	1885	1667	L6118	NA
2130	933	1667	L6119	F120
1949	933	1667	L6120	F146
2131	933	1667	L6121	F120
1917	1949	1667	L6122	F135
2132	8324	1668	L6123	F146
1889	933	1668	L6124	F120
1927	1949	1668	L6125	F121
1827	1949	1668	L6126	F121
2133	1453	1668	L6127	F90
1927	1949	1668	L6128	F121
2134	1746	1668	L6129	F154
2135	1949	1668	L6130	F146
1927	1949	1668	L6131	F121
1927	1949	1668	L6132	F121
2136	933	1668	L6133	F155
645	2240	1668	L6134	F102
2137	1785	1668	L6135	F115
931	1746	1668	L6136	F112
433	2227	1668	L6137	F137
1742	2303	1668	L6138	F156
2080	1453	1668	L6139	F90
2138	933	1668	L6140	F31
2117	8325	1668	L6141	F157
2060	933	1668	L6142	F120
931	1746	1668	L6143	F112
931	1746	1668	L6144	F112
1742	2303	1668	L6145	F156
1927	1949	1668	L6146	F121
931	1746	1668	L6147	F112
1979	7634	1668	L6148	F142
1935	1949	1668	L6149	F121
1917	1949	1668	L6150	F135
1917	1949	1668	L6151	F135
1979	7634	1668	L6152	F142
2060	933	1668	L6153	F120
2139	933	1668	L6154	F120
2060	933	1668	L6155	F120
2140	1949	1668	L6156	F23
1917	1949	1668	L6157	F135
1917	1949	1668	L6158	F135
931	1746	1668	L6159	F112
2141	8303	1668	L6160	F121
2141	8303	1668	L6161	F121
2028	1949	1668	L6162	F121
1979	7634	1668	L6163	F142
1917	1949	1668	L6164	F135
1917	1949	1668	L6165	F135
931	1746	1668	L6166	F112
1785	2092	1668	L6167	F158
931	1746	1668	L6168	F112
2142	933	1668	L6169	F120
931	1746	1668	L6170	F112
1979	7634	1668	L6171	F142
2143	933	1668	L6172	F110
2144	2553	1668	L6173	F134
2145	933	1668	L6174	F115
2146	933	1668	L6175	F120
471	1949	1668	L6176	F158
2147	1453	1668	L6177	F129
931	1746	1668	L6178	F112
1793	933	1668	L6179	F120
2142	933	1668	L6180	F120
2148	933	1668	L6181	F115
1978	1453	1668	L6182	F129
931	1746	1668	L6183	F112
2149	8326	1668	L6184	F1
2077	1885	1668	L6185	NA
2146	933	1668	L6186	F120
931	1746	1668	L6187	F112
2150	8327	1668	L6188	F38
2151	1806	1668	L6189	F127
1772	2181	1668	L6190	NA
1772	2181	1668	L6191	NA
2152	933	1668	L6192	F158
1883	2117	1668	L6193	F141
1978	1453	1668	L6194	F129
1772	1806	1668	L6195	F116
2153	1949	1668	L6196	F121
2153	1949	1668	L6197	F121
2154	933	1668	L6198	F115
2004	1949	1668	L6199	F135
1917	1949	1668	L6200	F135
2080	1453	1668	L6201	F129
1998	1949	1668	L6202	F23
2155	2260	1668	L6203	F115
2156	2117	1668	L6204	F136
2151	1806	1668	L6205	F127
2157	2117	1668	L6206	F153
2158	933	1668	L6207	F120
1501	1453	1668	L6208	F129
2159	2117	1668	L6209	F141
2160	2117	1668	L6210	F136
2160	2117	1668	L6211	F136
2060	933	1668	L6212	F120
1883	2117	1668	L6213	F141
2060	933	1668	L6214	F120
933	2697	1668	L6215	F110
2151	1806	1668	L6216	F127
1889	933	1668	L6217	F120
2161	2117	1668	L6218	F136
2161	2117	1668	L6219	F136
2012	2117	1668	L6220	F144
2153	1949	1668	L6221	F121
2153	1949	1668	L6222	F121
2115	2117	1668	L6223	F153
2047	1949	1668	L6224	F121
2158	933	1668	L6225	F120
2162	1453	1668	L6226	F129
2163	8328	1668	L6227	F1
2080	1453	1668	L6228	F129
1917	1949	1668	L6229	F135
1917	1949	1668	L6230	F135
2162	1453	1668	L6231	F129
2151	1806	1668	L6232	F127
1979	7634	1668	L6233	F142
2164	933	1668	L6234	F120
2003	933	1668	L6235	F120
2047	1949	1668	L6236	F121
2165	933	1668	L6237	F120
2165	933	1668	L6238	F120
1998	1949	1668	L6239	F23
2166	933	1668	L6240	F120
2127	1453	1668	L6241	F129
2167	1806	1668	L6242	F97
1896	1453	1668	L6243	F129
2060	933	1668	L6244	F120
2168	1453	1668	L6245	F129
2169	933	1668	L6246	F120
1767	933	1668	L6247	F158
1939	7634	1668	L6248	F56
2134	1746	1668	L6249	F154
433	2227	1668	L6250	F137
2170	6850	1668	L6251	F115
1979	7634	1668	L6252	F142
1939	7634	1668	L6253	F56
471	1949	1668	L6254	F158
2171	1761	1668	L6255	F159
1896	1453	1668	L6256	F129
1806	2267	1668	L6257	F114
2115	2191	1668	L6258	F160
1892	1885	1668	L6259	NA
2146	933	1668	L6260	F120
2172	1885	1668	L6261	NA
2173	8329	1668	L6262	F120
2060	933	1668	L6263	F120
1767	933	1668	L6264	F158
2092	1785	1668	L6265	F115
2174	8303	1668	L6266	F158
2175	933	1668	L6267	F120
2102	933	1668	L6268	F120
2176	7113	1668	L6269	F115
2173	933	1668	L6270	F120
2177	933	1668	L6271	F120
2169	933	1668	L6272	F1
2077	1885	1668	L6273	NA
471	1949	1668	L6274	F158
931	1746	1668	L6275	F112
471	1949	1668	L6276	F158
2178	1453	1668	L6277	F129
2169	933	1668	L6278	F120
931	1746	1668	L6279	F161
1526	8303	1668	L6280	F23
2131	933	1668	L6281	F120
2060	933	1668	L6282	F120
1922	8330	1668	L6283	F115
2117	3082	1668	L6284	F162
2179	933	1668	L6285	F96
2180	1453	1669	L6286	F129
2181	933	1669	L6287	F120
2182	933	1669	L6288	F120
2151	1806	1669	L6289	F127
2012	2303	1669	L6290	F156
2115	2191	1669	L6291	F160
1896	1453	1669	L6292	F90
2077	1885	1669	L6293	NA
2117	1873	1669	L6294	F163
2183	2240	1669	L6295	F102
1979	7634	1669	L6296	F142
2184	933	1669	L6297	F158
2185	933	1669	L6298	F115
1608	1453	1669	L6299	F129
2115	2191	1669	L6300	F160
2086	7634	1669	L6301	F56
2186	7713	1669	L6302	F96
2117	1873	1669	L6303	F163
1772	1806	1669	L6304	F123
1746	1589	1669	L6305	F8
1772	1806	1669	L6306	F116
1746	1589	1669	L6307	F101
2187	2267	1669	L6308	F70
2188	1453	1669	L6309	F129
2189	8331	1669	L6310	F129
1979	7634	1669	L6311	F142
1979	7634	1669	L6312	F142
471	1949	1669	L6313	F158
1286	2234	1669	L6314	F28
2076	1453	1669	L6315	F129
2117	2156	1669	L6316	F157
2117	8325	1669	L6317	F163
1831	1785	1669	L6318	F115
931	1746	1669	L6319	F112
2171	1761	1669	L6320	F159
2190	933	1669	L6321	F158
2162	1453	1669	L6322	F129
2115	2191	1669	L6323	F160
2191	2115	1669	L6324	F160
2192	8331	1669	L6325	F129
2193	2193	1669	L6326	F31
1880	8303	1669	L6327	F23
2076	1453	1669	L6328	F129
2153	1949	1669	L6329	F121
2194	1453	1669	L6330	F129
2028	1949	1669	L6331	F121
2028	1949	1669	L6332	F121
2190	933	1669	L6333	F158
1896	1453	1669	L6334	F129
2195	1453	1669	L6335	F129
2028	8303	1669	L6336	F121
2196	2260	1669	L6337	F96
2134	1746	1669	L6338	F154
2028	8303	1669	L6339	F121
2153	1949	1669	L6340	F121
2197	1949	1669	L6341	F121
2198	1949	1669	L6342	F23
2146	933	1669	L6343	F120
2197	1949	1669	L6344	F121
2197	1949	1669	L6345	F23
1526	8303	1669	L6346	F23
1969	1949	1669	L6347	F121
1969	1949	1669	L6348	F121
2127	1453	1669	L6349	F129
2115	2191	1669	L6350	F160
2077	1885	1669	L6351	NA
2197	1949	1669	L6352	F23
1880	1949	1669	L6353	F23
1927	1949	1669	L6354	F121
1927	1949	1669	L6355	F121
2162	1453	1669	L6356	F129
2199	2117	1669	L6357	F144
433	2227	1669	L6358	F137
2064	2260	1669	L6359	F115
2115	2191	1669	L6360	F160
2064	2260	1669	L6361	F28
1793	933	1669	L6362	F120
1880	8303	1669	L6363	F23
2053	933	1669	L6364	F120
2200	933	1669	L6365	F120
1892	2303	1669	L6366	F164
2201	8332	1669	L6367	F121
2202	6850	1669	L6368	F96
2203	8332	1669	L6369	F121
2115	2191	1669	L6370	F160
1744	8333	1669	L6371	F1
2171	1761	1669	L6372	F159
2025	8303	1669	L6373	F23
471	1949	1669	L6374	F158
1772	1806	1669	L6375	F116
2204	933	1669	L6376	F120
2205	933	1669	L6377	F120
2153	1949	1669	L6378	F121
2153	1949	1669	L6379	F121
2060	933	1669	L6380	F120
1889	933	1669	L6381	F165
2206	8334	1669	L6382	F121
2207	8303	1669	L6383	F23
2115	2191	1669	L6384	F160
471	1949	1669	L6385	F158
2208	1949	1669	L6386	F121
471	1949	1669	L6387	F158
471	1949	1669	L6388	F158
2209	7578	1669	L6389	F23
2210	8335	1669	L6390	F165
471	1949	1669	L6391	F158
1889	933	1669	L6392	F120
2211	933	1669	L6393	F166
1342	835	1669	L6394	F23
2151	1806	1669	L6395	F127
933	2697	1669	L6396	F110
2212	2939	1669	L6397	F167
2213	1806	1669	L6398	F108
2214	7578	1669	L6399	F23
2060	933	1669	L6400	F120
1889	933	1669	L6401	F120
2140	933	1669	L6402	F115
2215	933	1669	L6403	F120
471	1949	1669	L6404	F158
2216	2098	1669	L6405	F102
471	1949	1669	L6406	F158
2217	1949	1669	L6407	F23
2218	8272	1669	L6408	F120
2146	933	1669	L6409	F120
2219	1806	1669	L6410	F116
2125	933	1669	L6411	F120
1880	8067	1669	L6412	NA
2125	933	1669	L6413	F120
2060	933	1669	L6414	F120
2171	1761	1669	L6415	F159
2220	2117	1669	L6416	F118
1880	8067	1669	L6417	NA
1896	1453	1669	L6418	F129
2134	1746	1669	L6419	F154
2221	8336	1669	L6420	F129
2211	933	1669	L6421	F166
2213	1806	1669	L6422	F108
2222	2225	1669	L6423	F120
2223	2303	1669	L6424	F164
716	8337	1669	L6425	F168
2115	2191	1669	L6426	F160
2224	933	1669	L6427	F120
2225	933	1669	L6428	F120
1979	7634	1669	L6429	F142
2213	1806	1669	L6430	F108
2226	8338	1669	L6431	F2
2227	2303	1669	L6432	F156
1917	1949	1669	L6433	F135
2060	933	1669	L6434	F120
2219	1806	1669	L6435	F116
931	1746	1669	L6436	F112
1827	1949	1669	L6437	F121
1827	1949	1669	L6438	F121
2000	1949	1669	L6439	F121
471	1949	1669	L6440	F158
1767	933	1669	L6441	F158
1917	1949	1669	L6442	F135
2228	933	1669	L6443	F120
1880	8067	1669	L6444	NA
1880	8067	1669	L6445	NA
2151	1806	1669	L6446	F127
433	2227	1669	L6447	F137
931	1746	1669	L6448	F112
1917	1949	1669	L6449	F135
1880	8067	1670	L6450	NA
2134	1746	1670	L6451	F154
2153	1949	1670	L6452	F121
1949	933	1670	L6453	F158
931	1746	1670	L6454	F112
2153	1949	1670	L6455	F121
2213	1806	1670	L6456	F108
2151	1806	1670	L6457	F127
2225	933	1670	L6458	F120
2153	1949	1670	L6459	F121
1880	8067	1670	L6460	NA
2229	1785	1670	L6461	F115
2230	2115	1670	L6462	F169
1785	2229	1670	L6463	F115
1793	933	1670	L6464	F120
2060	933	1670	L6465	F120
433	1589	1670	L6466	F101
2231	8067	1670	L6467	NA
1880	8067	1670	L6468	NA
2115	2191	1670	L6469	F160
1896	1453	1670	L6470	F129
2232	2303	1670	L6471	F156
1772	1806	1670	L6472	F116
2225	933	1670	L6473	F120
2151	1806	1670	L6474	F127
2233	2303	1670	L6475	F170
433	2227	1670	L6476	F137
1767	933	1670	L6477	F158
1880	8067	1670	L6478	NA
2115	2191	1670	L6479	F160
2234	1286	1670	L6480	F28
2177	933	1670	L6481	F120
1880	8067	1670	L6482	NA
2213	1806	1670	L6483	F108
2213	1806	1670	L6484	F108
2213	1806	1670	L6485	F108
2177	933	1670	L6486	F120
2177	933	1670	L6487	F120
2117	2242	1670	L6488	F171
2177	933	1670	L6489	F120
2235	2098	1670	L6490	F102
1880	8067	1670	L6491	NA
2213	1806	1670	L6492	F108
2232	2303	1670	L6493	F170
2236	1806	1670	L6494	F127
2237	8272	1670	L6495	F125
2134	1746	1670	L6496	F154
2115	2191	1670	L6497	F160
2238	933	1670	L6498	F120
1923	933	1670	L6499	F120
1896	1453	1670	L6500	F129
2207	933	1670	L6501	F120
2239	2759	1670	L6502	F1
1767	933	1670	L6503	F158
2240	2939	1670	L6504	F72
2241	7713	1670	L6505	F96
2146	933	1670	L6506	F120
1880	8067	1670	L6507	NA
2242	2117	1670	L6508	F172
2243	933	1670	L6509	F120
2108	933	1670	L6510	F110
2115	2191	1670	L6511	F160
2244	2117	1670	L6512	F118
2146	933	1670	L6513	F120
2219	1806	1670	L6514	F116
2245	1806	1670	L6515	F127
2115	2191	1670	L6516	F160
2003	933	1670	L6517	F120
2213	1806	1670	L6518	F108
2213	1806	1670	L6519	F108
2246	933	1670	L6520	F110
2247	8339	1670	L6521	F2
2105	2303	1670	L6522	F156
2248	2260	1670	L6523	F115
2249	2260	1670	L6524	F115
2115	2191	1670	L6525	F160
2250	1785	1670	L6526	F115
1970	933	1670	L6527	F120
2251	8340	1670	L6528	F115
2252	933	1670	L6529	F110
2153	1949	1670	L6530	F121
2153	1949	1670	L6531	F121
2153	1949	1670	L6532	F121
2213	1806	1670	L6533	F108
2213	1806	1670	L6534	F108
2213	1806	1670	L6535	F108
1772	1806	1670	L6536	F116
2253	8341	1670	L6537	F96
2254	2303	1670	L6538	F170
2117	1344	1670	L6539	F173
2255	933	1670	L6540	F96
1241	2260	1670	L6541	F96
2213	1806	1670	L6542	F108
2008	933	1670	L6543	F120
1890	1885	1670	L6544	NA
1984	1453	1670	L6545	F129
2115	2191	1670	L6546	F160
2115	2191	1670	L6547	F160
2256	1453	1670	L6548	F129
2257	1806	1670	L6549	F116
2257	1806	1670	L6550	F116
2134	1746	1670	L6551	F154
2258	2117	1670	L6552	F118
1515	1453	1670	L6553	F90
2259	8342	1670	L6554	F96
2260	1785	1670	L6555	F96
2213	1806	1670	L6556	F108
2261	1785	1670	L6557	F115
2086	8343	1670	L6558	F56
1939	8306	1670	L6559	F56
1939	7634	1670	L6559	F56
2086	7634	1670	L6560	F56
933	1940	1670	L6561	F158
2262	2260	1670	L6562	F115
1256	1453	1670	L6563	F129
2080	1453	1670	L6564	F129
2257	1806	1670	L6565	F116
2252	1806	1670	L6566	F127
1050	2303	1670	L6567	F156
2115	2191	1670	L6568	F160
2153	1949	1670	L6569	F121
2153	1949	1670	L6570	F121
2257	1806	1670	L6571	F116
2257	1806	1670	L6572	F116
2115	2191	1670	L6573	F160
2257	1806	1670	L6574	F116
2151	1806	1670	L6575	F127
2257	1806	1670	L6576	F116
2115	2191	1670	L6577	F160
2115	2191	1670	L6578	F160
2115	2191	1670	L6579	F160
2115	2191	1670	L6580	F160
2115	2191	1670	L6581	F160
2115	2191	1670	L6582	F160
2115	2191	1670	L6583	F160
2263	2268	1670	L6584	F129
2115	2191	1670	L6585	F160
2213	1806	1670	L6586	F108
2264	2260	1670	L6587	F96
2213	1806	1670	L6588	F108
1256	1453	1670	L6589	F129
2265	1453	1670	L6590	F129
2265	1453	1670	L6591	F129
2003	933	1670	L6592	F165
2115	2191	1670	L6593	F160
2213	1806	1670	L6594	F108
2242	2117	1670	L6595	F172
2266	933	1670	L6596	F110
2115	2191	1670	L6597	F160
2115	2191	1670	L6598	F160
2213	1806	1670	L6599	F108
2267	1806	1670	L6600	F114
2268	2263	1670	L6601	F129
1050	2303	1670	L6602	F156
2269	933	1670	L6603	F115
2270	933	1670	L6604	F120
2271	2260	1670	L6605	F96
2199	2117	1670	L6606	F144
2231	8067	1670	L6607	NA
2272	1806	1670	L6608	F131
2273	8067	1670	L6609	NA
2115	2191	1670	L6610	F160
2274	933	1670	L6611	F120
2151	1806	1670	L6612	F127
2115	2191	1670	L6613	F160
2115	2191	1670	L6614	F160
2275	8067	1670	L6615	NA
2115	2191	1670	L6616	F160
2276	2267	1670	L6617	F70
1923	933	1670	L6618	F120
2197	8303	1671	L6619	F121
